dt_iso;city_name;temp;temp_min;temp_max;pressure;humidity;wind_speed;wind_deg;rain_1h;rain_3h;snow_3h;clouds_all;weather_id;weather_main;weather_description;weather_icon
2016-09-23 10:00:00+00:00;Valencia;296.02;294.26;297.85;1023;69;1;112;0;0;0;44;802;clouds;scattered clouds;03d
2016-09-23 11:00:00+00:00;Valencia;298.71;298.15;299.35;1023;65;2;112;0;0;0;44;802;clouds;scattered clouds;03d
2016-09-23 12:00:00+00:00;Valencia;299.93;298.95;300.37;1023;69;2;135;0;0;0;44;802;clouds;scattered clouds;03d
2016-09-23 13:00:00+00:00;Valencia;300.32;298.95;301.48;1022;69;1;112;0;0;0;44;802;clouds;scattered clouds;03d
2016-09-23 14:00:00+00:00;Valencia;298.95;298.71;299.26;1022;70;1;112;0;0;0;68;803;clouds;broken clouds;04d
2016-09-23 15:00:00+00:00;Valencia;299.84;298.45;300.37;1022;70;1;112;0;0;0;68;803;clouds;broken clouds;04d
2016-09-23 16:00:00+00:00;Valencia;299.52;297.35;300.37;1022;75;1;68;0;0;0;68;803;clouds;broken clouds;04d
2016-09-23 17:00:00+00:00;Valencia;294.25;294.25;294.25;1023;65;2;45;0;0;0;68;803;clouds;broken clouds;04d
2016-09-23 18:00:00+00:00;Valencia;292.47;291.48;294.65;1023;59;2;315;0;0;0;68;803;clouds;broken clouds;04n
2016-09-23 19:00:00+00:00;Valencia;289.07;287.04;293.55;1024;71;2;270;3;0;0;68;502;rain;heavy intensity rain;10n
2016-09-23 20:00:00+00:00;Valencia;288.82;287.59;291.55;1024;82;1;270;0.9;0;0;36;501;rain;moderate rain;10n
2016-09-23 21:00:00+00:00;Valencia;288.73;287.59;291.35;1024;80;1;225;0.9;0;0;36;501;rain;moderate rain;10n
2016-09-23 22:00:00+00:00;Valencia;289.73;289.26;290.85;1025;86;1;40;0.3;0;0;36;500;rain;light rain;10n
2016-09-23 23:00:00+00:00;Valencia;288.56;287.59;290.75;1023;85;1;354;0.3;0;0;24;500;rain;light rain;10n
2016-09-24 00:00:00+00:00;Valencia;288.18;287.04;290.85;1022;85;1;354;0;0;0;24;801;clouds;few clouds;02n
2016-09-24 01:00:00+00:00;Valencia;287.81;286.48;290.75;1023;87;0;45;0;0;0;24;801;clouds;few clouds;02n
2016-09-24 02:00:00+00:00;Valencia;287.34;285.93;290.45;1022;87;1;323;0;0;0;0;800;clear;sky is clear;01n
2016-09-24 03:00:00+00:00;Valencia;286.89;285.37;290.25;1022;85;1;323;0;0;0;0;800;clear;sky is clear;01n
2016-09-24 04:00:00+00:00;Valencia;286.36;284.82;289.75;1022;86;1;323;0;0;0;0;800;clear;sky is clear;01n
2016-09-24 05:00:00+00:00;Valencia;285.95;284.26;289.65;1022;85;1;316;0;0;0;0;800;clear;sky is clear;01n
2016-09-24 06:00:00+00:00;Valencia;285.74;284.26;289.45;1023;85;1;316;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 07:00:00+00:00;Valencia;288.66;287.59;291.05;1023;82;1;316;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 08:00:00+00:00;Valencia;292.71;291.48;295.45;1022;56;2;90;12;0;0;0;503;rain;very heavy rain;10d
2016-09-24 09:00:00+00:00;Valencia;293.43;291.48;295.75;1022;56;0;90;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 10:00:00+00:00;Valencia;294.17;291.48;297.59;1023;61;1;338;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 11:00:00+00:00;Valencia;294.48;291.48;298.71;1022;50;0;180;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 12:00:00+00:00;Valencia;294.54;291.48;298.71;1022;56;1;135;0.9;0;0;0;501;rain;moderate rain;10d
2016-09-24 13:00:00+00:00;Valencia;299.26;297.95;300.37;1020;50;3;225;0;0;0;0;800;clear;sky is clear;01d
2016-09-24 14:00:00+00:00;Valencia;298.9345;298.9345;298.9345;1019;48;3;174;0;0;0;4;800;clear;sky is clear;2
2016-09-24 15:00:00+00:00;Valencia;300.37;297.25;302.04;1020;59;1;112;0;0;0;8;800;clear;sky is clear;02d
2016-09-24 16:00:00+00:00;Valencia;299.95;296.55;301.48;1020;64;0;112;0;0;0;8;800;clear;sky is clear;02d
2016-09-24 17:00:00+00:00;Valencia;295.3;294.82;295.75;1020;69;0;135;0;0;0;44;802;clouds;scattered clouds;03d
2016-09-24 18:00:00+00:00;Valencia;293.07;292.04;294.75;1020;75;2;108;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-24 19:00:00+00:00;Valencia;291.48;290.37;293.95;1021;78;2;108;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-24 20:00:00+00:00;Valencia;290.82;289.82;293.15;1021;81;1;95;0;0;0;12;801;clouds;few clouds;02n
2016-09-24 21:00:00+00:00;Valencia;289.96;288.71;292.75;1021;82;1;95;0;0;0;12;801;clouds;few clouds;02n
2016-09-24 22:00:00+00:00;Valencia;289.9;288.71;292.55;1021;81;1;95;0;0;0;12;801;clouds;few clouds;02n
2016-09-24 23:00:00+00:00;Valencia;289.96;288.71;292.75;1021;80;1;342;0;0;0;24;801;clouds;few clouds;02n
2016-09-25 00:00:00+00:00;Valencia;290.28;289.26;292.55;1020;78;1;342;0;0;0;24;801;clouds;few clouds;02n
2016-09-25 01:00:00+00:00;Valencia;289.94;289.26;291.45;1020;78;1;342;0;0;0;24;801;clouds;few clouds;02n
2016-09-25 02:00:00+00:00;Valencia;289.78;289.26;290.95;1020;78;1;330;0;0;0;0;800;clear;sky is clear;01n
2016-09-25 03:00:00+00:00;Valencia;289.75;289.26;290.85;1019;78;1;330;0;0;0;0;800;clear;sky is clear;01n
2016-09-25 04:00:00+00:00;Valencia;289.79;289.26;290.95;1019;78;1;330;0;0;0;0;800;clear;sky is clear;01n
2016-09-25 05:00:00+00:00;Valencia;289.94;289.26;291.55;1020;76;1;307;0;0;0;8;800;clear;sky is clear;02n
2016-09-25 06:00:00+00:00;Valencia;289.48;289.26;291.25;1020;79;1;307;0;0;0;8;800;clear;sky is clear;02d
2016-09-25 07:00:00+00:00;Valencia;291.05;290.37;292.55;1020;76;1;307;0;0;0;8;800;clear;sky is clear;02d
2016-09-25 08:00:00+00:00;Valencia;296.49;294.05;297.59;1020;72;1;304;0;0;0;0;800;clear;sky is clear;01d
2016-09-25 09:00:00+00:00;Valencia;296.97;295.55;297.59;1020;68;0;135;0;0;0;0;800;clear;sky is clear;01d
2016-09-25 10:00:00+00:00;Valencia;297.14;297.04;297.35;1020;63;0;112;0;0;0;0;800;clear;sky is clear;01d
2016-09-25 11:00:00+00:00;Valencia;299.11;297.55;299.82;1019;66;1;135;0;0;0;12;801;clouds;few clouds;02d
2016-09-25 12:00:00+00:00;Valencia;299.36;298.35;299.82;1019;65;1;112;0;0;0;12;801;clouds;few clouds;02d
2016-09-25 13:00:00+00:00;Valencia;300.07;296.95;301.48;1018;69;1;112;0;0;0;12;801;clouds;few clouds;02d
2016-09-25 14:00:00+00:00;Valencia;300.041;300.041;300.041;1018;55;1;126;0;0.08;0;10;800;clear;sky is clear;2
2016-09-25 15:00:00+00:00;Valencia;300.91;297.15;302.59;1018;71;1;68;0;0.0275;0;8;800;clear;sky is clear;02d
2016-09-25 16:00:00+00:00;Valencia;299.05;295.95;300.37;1019;77;0;68;0;0.0275;0;8;800;clear;sky is clear;02d
2016-09-25 17:00:00+00:00;Valencia;294.97;294.26;295.95;1020;79;0;112;0.3;0;0;20;500;rain;light rain;10d
2016-09-25 18:00:00+00:00;Valencia;293.87;293.15;295.55;1019;79;0;68;0.3;0;0;20;500;rain;light rain;10n
2016-09-25 19:00:00+00:00;Valencia;292.7;291.48;295.45;1020;78;0;45;0.3;0;0;20;500;rain;light rain;10n
2016-09-25 20:00:00+00:00;Valencia;292.65;291.48;295.45;1021;79;1;47;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-25 21:00:00+00:00;Valencia;292.54;291.48;295.25;1021;80;1;47;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-25 22:00:00+00:00;Valencia;291.65;290.37;294.75;1022;82;1;47;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-25 23:00:00+00:00;Valencia;291.78;290.37;294.65;1021;82;1;359;0;0;0;12;801;clouds;few clouds;02n
2016-09-26 00:00:00+00:00;Valencia;291.45;290.37;294.05;1021;84;1;359;0;0;0;12;801;clouds;few clouds;02n
2016-09-26 01:00:00+00:00;Valencia;291.07;289.82;293.95;1021;84;1;359;0;0;0;12;801;clouds;few clouds;02n
2016-09-26 02:00:00+00:00;Valencia;290.64;289.26;293.95;1020;82;1;335;0;0;0;64;803;clouds;broken clouds;04n
2016-09-26 03:00:00+00:00;Valencia;290.63;289.26;293.85;1020;83;1;335;0;0;0;64;803;clouds;broken clouds;04n
2016-09-26 04:00:00+00:00;Valencia;290.84;289.82;293.35;1019;84;1;335;0;0;0;64;803;clouds;broken clouds;04n
2016-09-26 05:00:00+00:00;Valencia;290.85;289.82;293.65;1020;83;2;329;0;0;0;24;801;clouds;few clouds;02n
2016-09-26 06:00:00+00:00;Valencia;290.37;289.26;293.35;1020;85;2;329;0;0;0;24;801;clouds;few clouds;02n
2016-09-26 07:00:00+00:00;Valencia;290.37;289.26;293.15;1020;85;2;329;0;0;0;24;801;clouds;few clouds;02d
2016-09-26 08:00:00+00:00;Valencia;291.84;290.93;294.15;1021;81;1;68;0;0;0;88;804;clouds;overcast clouds;04d
2016-09-26 09:00:00+00:00;Valencia;292.18;291.48;294.05;1021;83;0;45;0;0;0;88;804;clouds;overcast clouds;04d
2016-09-26 10:00:00+00:00;Valencia;293.19;292.59;294.75;1021;81;0;68;0;0;0;88;804;clouds;overcast clouds;04d
2016-09-26 11:00:00+00:00;Valencia;294.11;293.71;295.25;1021;79;0;45;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 12:00:00+00:00;Valencia;294.98;294.26;296.25;1021;74;0;68;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 13:00:00+00:00;Valencia;297.63;296.95;298.15;1020;74;1;68;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 14:00:00+00:00;Valencia;297.54;297.25;297.59;1020;71;0;45;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 15:00:00+00:00;Valencia;298.77;297.75;299.26;1019;71;0;112;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 16:00:00+00:00;Valencia;297.68;296.75;298.15;1019;73;1;112;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-26 17:00:00+00:00;Valencia;296.03;295.93;296.35;1019;76;0;135;0;0;0;12;801;clouds;few clouds;02d
2016-09-26 18:00:00+00:00;Valencia;292.6;290.37;296.35;1019;74;0;135;0;0;0;12;801;clouds;few clouds;02d
2016-09-26 19:00:00+00:00;Valencia;291.09;289.26;295.25;1020;80;1;123;0.9;0;0;12;501;rain;moderate rain;10n
2016-09-26 20:00:00+00:00;Valencia;290.97;289.26;294.85;1021;83;1;103;0.3;0;0;44;500;rain;light rain;10n
2016-09-26 21:00:00+00:00;Valencia;291.71;290.37;294.75;1021;81;1;103;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-26 22:00:00+00:00;Valencia;290.84;289.26;294.45;1021;82;1;103;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-26 23:00:00+00:00;Valencia;290.66;289.26;293.85;1021;84;1;317;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-27 00:00:00+00:00;Valencia;290.7;289.26;293.95;1021;83;1;317;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-27 01:00:00+00:00;Valencia;290.67;289.26;293.85;1021;83;1;317;0;0;0;44;802;clouds;scattered clouds;03n
2016-09-27 02:00:00+00:00;Valencia;290.17;288.71;293.45;1021;84;1;329;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 03:00:00+00:00;Valencia;289.69;288.15;293.15;1021;84;1;329;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 04:00:00+00:00;Valencia;289.5;288.15;292.55;1022;86;1;329;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 05:00:00+00:00;Valencia;289.47;288.15;292.45;1022;87;1;337;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 06:00:00+00:00;Valencia;288.9;287.59;291.85;1022;86;1;337;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 07:00:00+00:00;Valencia;290.52;289.26;292.75;1023;84;1;337;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 08:00:00+00:00;Valencia;295.76;294.82;297.25;1023;63;1;26;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 09:00:00+00:00;Valencia;296.7;295.93;298.45;1024;36;1;338;0.3;0;0;0;500;rain;light rain;10d
2016-09-27 10:00:00+00:00;Valencia;297.66;297.04;299.05;1024;34;1;68;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 11:00:00+00:00;Valencia;298.37;298.15;298.85;1024;55;1;112;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 12:00:00+00:00;Valencia;298.74;298.74;298.74;1024;61;2;112;0;0;0;0;800;clear;sky is clear;1
2016-09-27 13:00:00+00:00;Valencia;299.11;298.25;299.82;1024;68;2;112;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 14:00:00+00:00;Valencia;298.62;298.15;299.26;1023;63;1;112;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-27 15:00:00+00:00;Valencia;298.75;298.71;298.85;1023;61;0;135;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-27 16:00:00+00:00;Valencia;298.64;297.85;299.26;1021;58;4;270;0;0;0;32;802;clouds;scattered clouds;03d
2016-09-27 17:00:00+00:00;Valencia;296.42;295.37;298.71;1021;64;1;270;0;0;0;0;800;clear;sky is clear;01d
2016-09-27 18:00:00+00:00;Valencia;293.92;293.15;295.65;1024;79;0;68;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 19:00:00+00:00;Valencia;293.03;292.04;295.25;1024;76;0;45;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 20:00:00+00:00;Valencia;292.37;291.48;294.45;1025;80;0;315;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 21:00:00+00:00;Valencia;291.86;290.93;293.95;1025;80;2;78;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 22:00:00+00:00;Valencia;291.68;290.93;293.35;1025;83;2;78;0;0;0;0;800;clear;sky is clear;01n
2016-09-27 23:00:00+00:00;Valencia;291.55;290.93;292.95;1025;84;1;28;0;0;0;12;801;clouds;few clouds;02n
2016-09-28 00:00:00+00:00;Valencia;291.14;290.37;292.85;1026;83;1;28;0;0;0;12;801;clouds;few clouds;02n
2016-09-28 01:00:00+00:00;Valencia;291.23;290.37;293.15;1025;78;1;28;0;0;0;12;801;clouds;few clouds;02n
2016-09-28 02:00:00+00:00;Valencia;291.29;289.82;293.95;1025;79;0;315;0;0;0;64;803;clouds;broken clouds;04n
2016-09-28 03:00:00+00:00;Valencia;290.13;289.26;292.05;1026;89;3;68;3;0;0;64;502;rain;heavy intensity rain;10n
2016-09-28 04:00:00+00:00;Valencia;289.86;289.26;290.75;1027;90;2;68;3;0;0;64;502;rain;heavy intensity rain;10n
2016-09-28 05:00:00+00:00;Valencia;289.89;289.82;290.45;1026;83;1;315;0.9;0;0;88;501;rain;moderate rain;10n
2016-09-28 06:00:00+00:00;Valencia;289.65;288.71;291.75;1027;77;0;315;0.3;0;0;88;500;rain;light rain;10d
2016-09-28 08:00:00+00:00;Valencia;290.52;288.71;294.55;1028;66;1;315;0.3;0;0;56;500;rain;light rain;10d
2016-09-28 09:00:00+00:00;Valencia;292.9;290.37;295.85;1028;100;2;157;0.3;0;0;56;500;rain;light rain;10d
2016-09-28 10:00:00+00:00;Valencia;295.43;294.26;297.04;1027;100;2;180;0.3;0;0;56;500;rain;light rain;10d
2016-09-28 11:00:00+00:00;Valencia;295.49;294.26;296.55;1027;73;0;180;0.3;0;0;0;500;rain;light rain;10d
2016-09-28 12:00:00+00:00;Valencia;295.98;294.26;298.15;1027;73;0;135;0;0.02;0;0;800;clear;sky is clear;01d
2016-09-28 13:00:00+00:00;Valencia;294.39;293.15;296.55;1028;62;4;68;0;0.02;0;0;800;clear;sky is clear;01d
2016-09-28 14:00:00+00:00;Valencia;295.06;293.71;296.85;1028;61;2;68;0.3;0;0;80;500;rain;light rain;10d
2016-09-28 15:00:00+00:00;Valencia;294.84;293.71;296.75;1028;59;3;45;0.3;0;0;80;500;rain;light rain;10d
2016-09-28 16:00:00+00:00;Valencia;294.75;293.71;296.45;1028;60;3;68;0.3;0;0;80;500;rain;light rain;10d
2016-09-28 17:00:00+00:00;Valencia;293.32;292.04;295.55;1028;65;2;68;0;0.0025;0;68;803;clouds;broken clouds;04d
2016-09-28 18:00:00+00:00;Valencia;291.73;290.37;294.75;1028;70;1;45;0;0.0025;0;68;803;clouds;broken clouds;04n
2016-09-28 19:00:00+00:00;Valencia;290.8;289.26;294.35;1028;71;0;315;0;0.0025;0;68;803;clouds;broken clouds;04n
2016-09-28 20:00:00+00:00;Valencia;290.46;288.71;294.35;1029;71;0;338;0;0;0;92;804;clouds;overcast clouds;04n
2016-09-28 21:00:00+00:00;Valencia;290.43;288.71;294.25;1029;71;1;338;0;0;0;92;804;clouds;overcast clouds;04n
2016-09-28 22:00:00+00:00;Valencia;290.01;288.15;294.15;1029;70;1;315;0;0;0;92;804;clouds;overcast clouds;04n
2016-09-28 23:00:00+00:00;Valencia;289.66;287.59;294.25;1029;69;1;315;0;0.065;0;92;804;clouds;overcast clouds;04n
2016-09-29 00:00:00+00:00;Valencia;290;288.15;294.25;1028;68;1;338;0;0.065;0;92;804;clouds;overcast clouds;04n
2016-09-29 01:00:00+00:00;Valencia;290.31;288.71;293.95;1028;69;0;338;0;0.065;0;92;804;clouds;overcast clouds;04n
2016-09-29 02:00:00+00:00;Valencia;289.92;288.15;293.85;1028;68;0;315;0.3;0;0;92;500;rain;light rain;10n
2016-09-29 03:00:00+00:00;Valencia;289.19;287.04;293.95;1027;68;0;315;0.3;0;0;92;500;rain;light rain;10n
2016-09-29 04:00:00+00:00;Valencia;288.84;286.48;294.05;1027;70;0;68;0.3;0;0;92;500;rain;light rain;10n
2016-09-29 05:00:00+00:00;Valencia;289.51;287.59;293.85;1027;71;1;45;0.3;0;0;92;500;rain;light rain;10n
2016-09-29 06:00:00+00:00;Valencia;288.95;287.04;293.25;1027;74;1;30;0.3;0;0;92;500;rain;light rain;10d
2016-09-29 07:00:00+00:00;Valencia;291.81;290.93;293.75;1027;73;1;30;0.3;0;0;92;500;rain;light rain;10d
2016-09-29 08:00:00+00:00;Valencia;293.08;292.04;295.45;1027;70;0;315;0.3;0;0;88;500;rain;light rain;10d
2016-09-29 09:00:00+00:00;Valencia;293.64;292.59;295.95;1027;68;1;68;0.3;0;0;88;500;rain;light rain;10d
2016-09-29 10:00:00+00:00;Valencia;295.57;294.82;296.85;1027;65;1;45;0.9;0;0;88;501;rain;moderate rain;10d
2016-09-29 11:00:00+00:00;Valencia;295.62;293.71;298.71;1025;89;2;225;0.3;0;0;92;500;rain;light rain;10d
2016-09-29 12:00:00+00:00;Valencia;296.06;294.26;298.71;1024;89;1;225;0.3;0;0;92;500;rain;light rain;10d
2016-09-29 13:00:00+00:00;Valencia;296.52;294.82;298.15;1025;69;1;135;0.3;0;0;92;500;rain;light rain;10d
2016-09-29 14:00:00+00:00;Valencia;296.31;294.82;298.15;1024;69;0;112;0;0;0;0;800;clear;sky is clear;01d
2016-09-29 15:00:00+00:00;Valencia;297.75;297.04;298.71;1023;58;3;247;0;0;0;0;800;clear;sky is clear;01d
2016-09-29 16:00:00+00:00;Valencia;297.52;297.04;298.71;1022;58;2;315;0;0;0;0;800;clear;sky is clear;01d
2016-09-29 17:00:00+00:00;Valencia;295.42;293.71;298.15;1022;66;1;315;0;0;0;0;800;clear;sky is clear;01d
2016-09-29 18:00:00+00:00;Valencia;292.98;291.48;294.95;1021;66;2;124;0;0;0;0;800;clear;sky is clear;01n
2016-09-29 19:00:00+00:00;Valencia;291.76;289.82;294.05;1022;66;2;124;0;0;0;0;800;clear;sky is clear;01n
2016-09-29 20:00:00+00:00;Valencia;291.05;289.26;293.15;1022;89;1;140;0;0;0;0;800;clear;sky is clear;01n
2016-09-29 21:00:00+00:00;Valencia;289.82;287.59;292.45;1022;89;1;140;0;0;0;0;800;clear;sky is clear;01n
2016-09-29 22:00:00+00:00;Valencia;289.21;287.04;291.65;1022;89;1;140;0;0;0;0;800;clear;sky is clear;01n
2016-09-29 23:00:00+00:00;Valencia;288.58;286.48;291.35;1021;86;1;45;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 00:00:00+00:00;Valencia;288.06;285.37;291.25;1021;86;1;45;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 01:00:00+00:00;Valencia;288.02;284.82;291.25;1020;86;1;45;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 02:00:00+00:00;Valencia;286.09;284.26;290.37;1019;86;1;90;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 03:00:00+00:00;Valencia;285.71;283.71;290.37;1019;86;1;312;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 04:00:00+00:00;Valencia;285.5;283.71;289.82;1019;86;0;90;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 05:00:00+00:00;Valencia;286.72;283.15;291.25;1019;77;2;314;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 06:00:00+00:00;Valencia;286.38;283.15;289.95;1019;85;2;314;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 07:00:00+00:00;Valencia;289.2;287.04;292.04;1019;85;0;45;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 08:00:00+00:00;Valencia;292.23;289.82;295.95;1019;63;3;0;0.3;0;0;0;500;rain;light rain;10d
2016-09-30 09:00:00+00:00;Valencia;296.14;295.37;297.45;1019;63;2;45;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 10:00:00+00:00;Valencia;296.78;295.93;297.75;1019;56;1;202;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 11:00:00+00:00;Valencia;298.02;297.59;299.26;1018;62;1;315;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 12:00:00+00:00;Valencia;298.82;298.15;300.93;1018;52;1;135;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 13:00:00+00:00;Valencia;298.52;297.95;298.71;1016;62;3;270;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 14:00:00+00:00;Valencia;299.14;297.55;299.82;1016;55;2;315;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 15:00:00+00:00;Valencia;298.84;297.45;299.82;1015;55;5;315;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 16:00:00+00:00;Valencia;297.5;297.04;298.71;1016;64;0;135;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 17:00:00+00:00;Valencia;295.79;294.82;297.59;1016;70;1;112;0;0;0;0;800;clear;sky is clear;01d
2016-09-30 18:00:00+00:00;Valencia;293.69;292.59;294.95;1015;68;1;225;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 19:00:00+00:00;Valencia;293.04;292.59;293.75;1015;68;1;118;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 20:00:00+00:00;Valencia;292.87;292.59;293.15;1017;82;1;101;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 21:00:00+00:00;Valencia;292.58;292.55;292.59;1017;83;1;101;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 22:00:00+00:00;Valencia;292.05;292.05;292.05;1016;84;1;101;0;0;0;0;800;clear;sky is clear;01n
2016-09-30 23:00:00+00:00;Valencia;289.26;287.04;291.85;1015;85;1;301;0;0;0;0;800;clear;sky is clear;01n
2016-10-01 00:00:00+00:00;Valencia;289.12;286.48;292.45;1015;85;1;90;0;0;0;0;800;clear;sky is clear;01n
2016-10-01 01:00:00+00:00;Valencia;288.54;285.93;291.48;1014;85;1;90;0;0;0;0;800;clear;sky is clear;01n
2016-10-01 02:00:00+00:00;Valencia;288.13;285.37;291.48;1014;86;1;45;0;0;0;44;802;clouds;scattered clouds;03n
2016-10-01 03:00:00+00:00;Valencia;287.79;285.37;290.45;1013;86;1;285;0;0;0;44;802;clouds;scattered clouds;03n
2016-10-01 04:00:00+00:00;Valencia;287.59;285.37;290.15;1013;86;0;45;0;0;0;44;802;clouds;scattered clouds;03n
2016-10-01 05:00:00+00:00;Valencia;287.67;285.37;290.37;1013;86;2;90;0;0;0;56;803;clouds;broken clouds;04n
2016-10-01 06:00:00+00:00;Valencia;288.09;285.93;290.55;1013;86;1;45;0;0;0;56;803;clouds;broken clouds;04d
2016-10-01 07:00:00+00:00;Valencia;288.53;285.93;291.75;1013;86;1;45;0;0;0;56;803;clouds;broken clouds;04d
2016-10-01 08:00:00+00:00;Valencia;290.7;288.71;293.15;1013;64;1;67;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 09:00:00+00:00;Valencia;294.03;293.71;294.26;1014;64;2;90;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 10:00:00+00:00;Valencia;296.72;296.48;297.04;1014;64;3;45;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 11:00:00+00:00;Valencia;298.92;298.71;299.26;1013;51;3;45;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 12:00:00+00:00;Valencia;300.78;299.82;302.59;1012;51;2;315;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 13:00:00+00:00;Valencia;300.62;299.75;302.04;1011;51;3;0;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 14:00:00+00:00;Valencia;300.701;300.701;300.701;1011;41;2;106;0;0;0;0;800;clear;sky is clear;1
2016-10-01 15:00:00+00:00;Valencia;301.3;299.65;302.59;1010;38;3;315;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 16:00:00+00:00;Valencia;300.27;298.05;301.48;1010;38;5;315;0;0;0;0;800;clear;sky is clear;01d
2016-10-01 17:00:00+00:00;Valencia;298.93;296.55;300.37;1009;45;4;315;0;0;0;76;803;clouds;broken clouds;04d
2016-10-01 18:00:00+00:00;Valencia;296.1;295.37;298.15;1010;45;3;315;0;0;0;76;803;clouds;broken clouds;04n
2016-10-01 19:00:00+00:00;Valencia;294.79;294.26;295.37;1010;45;0;226;0;0;0;76;803;clouds;broken clouds;04n
2016-10-01 20:00:00+00:00;Valencia;293.35;291.48;295.35;1011;67;1;135;0;0;0;32;802;clouds;scattered clouds;03n
2016-10-01 21:00:00+00:00;Valencia;292.01;289.82;294.45;1012;67;1;112;0;0;0;32;802;clouds;scattered clouds;03n
2016-10-01 22:00:00+00:00;Valencia;291.6;289.26;295.05;1012;67;1;90;0;0;0;32;802;clouds;scattered clouds;03n
2016-10-01 23:00:00+00:00;Valencia;290.8;288.71;294.05;1012;79;1;22;0;0;0;20;801;clouds;few clouds;02n
2016-10-02 00:00:00+00:00;Valencia;290.49;288.71;292.75;1012;79;1;45;0;0;0;20;801;clouds;few clouds;02n
2016-10-02 01:00:00+00:00;Valencia;289.72;287.59;292.55;1012;79;1;45;0;0;0;20;801;clouds;few clouds;02n
2016-10-02 02:00:00+00:00;Valencia;289.58;287.59;292.15;1012;82;1;90;0;0;0;24;801;clouds;few clouds;02n
2016-10-02 03:00:00+00:00;Valencia;289.19;287.59;292.15;1013;65;0;318;0;0;0;24;801;clouds;few clouds;02n
2016-10-02 04:00:00+00:00;Valencia;292.15;292.15;292.15;1013;66;0;318;0;0;0;24;801;clouds;few clouds;02n
2016-10-02 05:00:00+00:00;Valencia;288.81;286.48;292.25;1013;78;1;324;0;0;0;24;801;clouds;few clouds;02n
